ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
346859,0.723637,0.199888,0.199888,57626.4,11.9912,0.26,0.735, 40570.2, 14325.8, 2632.13, 0.314481,0.132421,7.12674e-005,3041.46,346.094
341897,0.720641,0.199888,0.199888,62436.3,1780.7,0.26,0.735, 39989.7, 14154.7, 2586.94, 0.312284,0.107005,5.9007e-005,4199.82,346.073
259381,0.818918,0.199888,0.199888,66495.8,2318.8,0.26,0.735, 30338.3, 9910.59, 2141.4, 0.391691,0.127338,5.13018e-005,4793.89,338.641
239193,0.859466,0.199888,0.199888,65551.3,180359,0.26,0.735, 27977.1, 8826.34, 2038.92, 0.43019,0.157231,6.70905e-005,3519.67,342.193
293706,0.837073,0.199888,0.199888,59739.7,766.491,0.26,0.735, 34353.2, 11050.4, 2460.35, 0.408414,0.176654,7.30039e-005,3521.94,347.409
253424,0.781025,0.199888,0.199888,58898,668476,0.26,0.735, 29641.6, 9992.32, 2026.74, 0.359082,0.193558,7.66928e-005,3292.46,346.848
213065,0.954964,0.199888,0.199888,56424.1,3.46483,0.26,0.735, 24921, 7182.82, 1945.81, 0.542691,0.193949,8.16333e-005,2845.42,346.078
273584,0.899524,0.199888,0.199888,56744.1,5808.32,0.26,0.735, 31999.6, 9736.93, 2402.76, 0.47292,0.159962,8.93784e-005,2646.92,349.46
226297,0.80735,0.199888,0.199888,61187.2,216.18,0.26,0.735, 26468.7, 8730.75, 1850.61, 0.381426,0.130224,7.28691e-005,3674.81,343.67
256643,0.83462,0.199888,0.199888,63628.6,323237,0.26,0.735, 30018.1, 9676.23, 2145.7, 0.406109,0.136449,7.30765e-005,4149.42,334.961
285853,0.747161,0.199888,0.199888,70092.5,99585.6,0.26,0.735, 33434.7, 11585.2, 2217.92, 0.332154,0.100409,5.63627e-005,4930.86,345.012
299950,0.623828,0.199888,0.199888,65319,91.2937,0.26,0.735, 35083.4, 13419.7, 2042.8, 0.246712,0.0985912,5.72582e-005,4164.49,345.325
225841,0.785693,0.199888,0.199888,70734.8,10504.5,0.26,0.735, 26415.3, 8870.71, 1813.43, 0.362947,0.103849,5.32639e-005,5745.03,345.226
232838,0.767961,0.199888,0.199888,66554.8,14.7504,0.26,0.735, 27233.8, 9279.04, 1840.89, 0.34847,0.0892764,5.27247e-005,6052.14,351.7
